#	rank	protein_a	protein_b	d_AB	s_AB
252	M2 [Flu]	RT [Jurkat]	1.24416517056	-0.0536779666983
253	PA [Flu]	REV [Jurkat]	1.1932059448	-0.0513913317881
254	NA [Flu]	NEF [Jurkat]	1.303514377	-0.0507262357437
255	IN [Jurkat]	NS1 [Flu]	1.25298329356	-0.0507036233226
256	HA [Flu]	NEF [Jurkat]	1.25795053004	-0.04765669824
257	PB1 [Flu]	TAT [Jurkat]	1.19120879121	-0.0463688485428
258	GP120 [Jurkat]	NS1 [Flu]	1.24077328647	-0.0391075040794
259	PA [Flu]	TAT [Jurkat]	1.20047732697	-0.0385730668327
260	GP120 [Jurkat]	HA [Flu]	1.26206896552	-0.038239736007
261	HA [Flu]	VIF [Jurkat]	1.23193277311	-0.0378337287718
262	NEP [Flu]	TAT [Jurkat]	1.20518867925	-0.0365906411785
263	NA [Flu]	VIF [Jurkat]	1.28244274809	-0.0359571382546
264	NS1 [Flu]	P6 [Jurkat]	1.26488706366	-0.0340986984172
265	NC [Jurkat]	NS1 [Flu]	1.26233766234	-0.0328327409802
266	M2 [Flu]	REV [Jurkat]	1.26132404181	-0.0289433378673
267	M2 [Flu]	NEP [Flu]	1.31125827815	-0.0258005453837
268	PB1 [Flu]	POL [Jurkat]	1.19029126214	-0.024555409517
269	GP160 [Jurkat]	NS1 [Flu]	1.28358208955	-0.0227237067992
270	IN [Jurkat]	PA [Flu]	1.23636363636	-0.0208134827658
271	CA [Jurkat]	NS1 [Flu]	1.25984251969	-0.0198565914171
272	HA [Flu]	PR [Jurkat]	1.28932038835	-0.0198024451663
273	IN [Jurkat]	NEP [Flu]	1.24102564103	-0.018880404726
274	M2 [Flu]	MA [Jurkat]	1.27155963303	-0.0169910916102
275	NCC [Jurkat]	NS1 [Flu]	1.27090301003	-0.0169516099962
276	NA [Flu]	PB1 [Flu]	1.38805970149	-0.0146984314636
277	M2 [Flu]	PA [Flu]	1.31986531987	-0.0144645770419
278	NEP [Flu]	REV [Jurkat]	1.23319327731	-0.0141329258976
279	NA [Flu]	RT [Jurkat]	1.3542039356	-0.0135401917546
280	NC [Jurkat]	NEP [Flu]	1.23876404494	-0.012625487247
281	PB1 [Flu]	REV [Jurkat]	1.23274161736	-0.0103829051793
282	M2 [Flu]	NC [Jurkat]	1.28414096916	-0.0101897394984
283	NC [Jurkat]	PA [Flu]	1.23931623932	-0.00934436625239
284	IN [Jurkat]	PB1 [Flu]	1.24703087886	-0.00867348621951
285	PB2 [Flu]	POL [Jurkat]	1.18234165067	-0.00835291409525
286	HA [Flu]	RT [Jurkat]	1.3126252505	-0.0064854923877
287	HA [Flu]	NEP [Flu]	1.35245901639	-0.00586741276977
288	NCC [Jurkat]	PA [Flu]	1.23758865248	-0.00375616979808
289	GAG [Jurkat]	NA [Flu]	1.32984293194	-0.00187377631902
290	PB1 [Flu]	VIF [Jurkat]	1.19965870307	-0.00169733603271
291	NEP [Flu]	P6 [Jurkat]	1.25545851528	0.000253624338701
292	M2 [Flu]	TAT [Jurkat]	1.28544061303	0.00072011613241
293	NS1 [Flu]	PR [Jurkat]	1.28968253968	0.000987617144014
294	NCC [Jurkat]	PB1 [Flu]	1.24166666667	0.00179459843639
295	PB2 [Flu]	VIF [Jurkat]	1.18074324324	0.00353931102478
296	MA [Jurkat]	NS1 [Flu]	1.29411764706	0.00472722776465
297	PA [Flu]	POL [Jurkat]	1.22129436326	0.00497493755376
298	PA [Flu]	VIF [Jurkat]	1.20909090909	0.00626211593645
299	GAG [Jurkat]	HA [Flu]	1.29239766082	0.00931433702773
300	P6 [Jurkat]	PA [Flu]	1.26269315673	0.0102171924099
301	P6 [Jurkat]	PB1 [Flu]	1.26380368098	0.0128004707087
302	PB2 [Flu]	REV [Jurkat]	1.23391812865	0.0149457130046
303	GP120 [Jurkat]	PB1 [Flu]	1.2469352014	0.0150369626535
304	NA [Flu]	NEP [Flu]	1.42434210526	0.0173822916347
305	NS1 [Flu]	VPU [Jurkat]	1.299847793	0.0177533454903
306	MA [Jurkat]	NA [Flu]	1.37659963437	0.0181479196326
307	NCC [Jurkat]	NEP [Flu]	1.26362038664	0.0195466377407
308	HA [Flu]	P6 [Jurkat]	1.33935742972	0.0199437566693
309	IN [Jurkat]	PB2 [Flu]	1.25292740047	0.0213751422749
310	HA [Flu]	IN [Jurkat]	1.34651162791	0.022396800051
311	NA [Flu]	P6 [Jurkat]	1.39068100358	0.0226339460695
312	PB2 [Flu]	TAT [Jurkat]	1.23644251627	0.0230169834033
313	GAG [Jurkat]	NEP [Flu]	1.24203821656	0.0231636748739
314	M2 [Flu]	NCC [Jurkat]	1.31034482759	0.0233299022131
