#	rank	protein_a	protein_b	d_AB	s_AB
295	IN [HEK]	NC [Jurkat]	0.923728813559	-0.266266230766
296	REV [HEK]	VPU [Jurkat]	0.925531914894	-0.265089926566
297	P6 [Jurkat]	TAT [HEK]	0.93089092423	-0.264829107683
298	CA [Jurkat]	NC [HEK]	0.926680244399	-0.262179172046
299	GAG [HEK]	GP160 [Jurkat]	0.947465437788	-0.2618016427
300	MA [Jurkat]	REV [HEK]	0.939207048458	-0.258710764787
301	IN [Jurkat]	P6 [HEK]	0.963325183374	-0.256960055377
302	REV [HEK]	RT [Jurkat]	0.950305143854	-0.256905082009
303	GP41 [HEK]	NCC [Jurkat]	1.0	-0.255597014925
304	GAG [HEK]	GP41 [Jurkat]	0.964083175803	-0.252189713102
305	CA [Jurkat]	REV [HEK]	0.936589545844	-0.251636959209
306	GP160 [Jurkat]	MA [HEK]	0.970822281167	-0.251026799251
307	IN [Jurkat]	NC [HEK]	0.964165733483	-0.24868148874
308	POL [Jurkat]	TAT [HEK]	0.911165444173	-0.24839804912
309	GP160 [Jurkat]	TAT [HEK]	0.955960516325	-0.247079549867
310	IN [HEK]	NCC [Jurkat]	0.936477382098	-0.246201878939
311	GP120 [HEK]	NCC [Jurkat]	0.964432284542	-0.24243112568
312	CA [Jurkat]	TAT [HEK]	0.936988543372	-0.239444837571
313	RT [Jurkat]	TAT [HEK]	0.96006655574	-0.235350546012
314	MA [Jurkat]	TAT [HEK]	0.957983193277	-0.228141495857
315	P6 [HEK]	VIF [Jurkat]	0.939024390244	-0.226912522532
316	TAT [Jurkat]	p6 [HEK]	1.05023923445	-0.226772929111
317	NC [HEK]	RT [Jurkat]	0.983367983368	-0.224475153887
318	NC [Jurkat]	NEF [HEK]	1.00627352572	-0.222366575205
319	NCC [Jurkat]	NEF [HEK]	1.00198019802	-0.219344119619
320	GP160 [Jurkat]	REV [HEK]	1.00316957211	-0.211663618195
321	PR [Jurkat]	TAT [HEK]	0.974548440066	-0.210880752313
322	IN [Jurkat]	REV [HEK]	1.00185528757	-0.21035902326
323	POL [Jurkat]	REV [HEK]	0.965870307167	-0.205486310236
324	NC [Jurkat]	p6 [HEK]	1.08285714286	-0.203765232471
325	IN [Jurkat]	TAT [HEK]	0.997352162401	-0.203069024319
326	NC [HEK]	VPU [Jurkat]	0.990274093722	-0.200980659129
327	CA [HEK]	NC [Jurkat]	1.19292604502	-0.200878347856
328	GP41 [Jurkat]	REV [HEK]	1.02348178138	-0.198357217343
329	GP41 [Jurkat]	TAT [HEK]	1.01240310078	-0.197642773834
330	NC [HEK]	POL [Jurkat]	0.975683890578	-0.196305638218
331	NEF [Jurkat]	P6 [HEK]	1.00550458716	-0.196273052014
332	REV [Jurkat]	p6 [HEK]	1.08723404255	-0.195325003793
333	PR [Jurkat]	REV [HEK]	1.00687876182	-0.190343554667
334	P6 [Jurkat]	p6 [HEK]	1.1017699115	-0.188667822578
335	MA [Jurkat]	p6 [HEK]	1.10430839002	-0.176534001282
336	CA [Jurkat]	P6 [HEK]	1.02008032129	-0.176217111689
337	NCC [Jurkat]	P6 [HEK]	1.0306122449	-0.173840697004
338	CA [HEK]	TAT [Jurkat]	1.2110817942	-0.17311238691
339	GP160 [Jurkat]	NC [HEK]	1.04363974002	-0.171826361676
340	IN [Jurkat]	p6 [HEK]	1.12760416667	-0.167534722222
341	CA [HEK]	MA [Jurkat]	1.22139303483	-0.166631374022
342	NC [HEK]	PR [Jurkat]	1.03169734151	-0.166157886369
343	GP120 [Jurkat]	P6 [HEK]	1.03220035778	-0.164278754638
344	GP41 [Jurkat]	NC [HEK]	1.06	-0.162471910112
345	P6 [HEK]	RT [Jurkat]	1.06276150628	-0.152519647508
346	CA [HEK]	P6 [Jurkat]	1.25423728814	-0.143382463491
347	P6 [HEK]	PR [Jurkat]	1.08097165992	-0.124321584492
348	P6 [HEK]	POL [Jurkat]	1.05765407555	-0.121773469778
349	CA [HEK]	REV [Jurkat]	1.26914153132	-0.120599532567
350	CA [HEK]	IN [Jurkat]	1.28405797101	-0.118262935418
351	GAG [Jurkat]	p6 [HEK]	1.1376344086	-0.116472976222
352	P6 [HEK]	VPR [Jurkat]	1.09198813056	-0.10767411743
353	VIF [Jurkat]	p6 [HEK]	1.13661202186	-0.104178541056
354	NEF [Jurkat]	p6 [HEK]	1.17307692308	-0.103554366231
355	CA [Jurkat]	p6 [HEK]	1.16913319239	-0.102017890723
356	CA [HEK]	GAG [Jurkat]	1.26291079812	-0.0983786042456
357	CA [HEK]	NEF [Jurkat]	1.28898128898	-0.0948320178707
358	CA [HEK]	VIF [Jurkat]	1.26078431373	-0.0871882667323
359	CA [HEK]	CA [Jurkat]	1.29493087558	-0.0834022250801
360	P6 [HEK]	VPU [Jurkat]	1.12210200927	-0.0765907601071
361	RT [Jurkat]	p6 [HEK]	1.22075055188	-0.0693842520452
362	PR [Jurkat]	p6 [HEK]	1.2132196162	-0.066927278344
363	GP120 [Jurkat]	p6 [HEK]	1.20786516854	-0.0634675940178
364	CA [HEK]	GP120 [Jurkat]	1.31515151515	-0.0633632649494
