#	rank	protein_a	protein_b	d_AB	s_AB
335	CA [HEK]	IN [HEK]	1.40222575517	0.0270877352921
336	NS1 [Flu]	P6 [HEK]	1.3253968254	0.0271191142114
337	P6 [HEK]	TAT [HEK]	1.22360248447	0.0285905034461
338	GAG [HEK]	M2 [Flu]	1.31242312423	0.0286221454384
339	NEP [Flu]	PR [HEK]	1.27192982456	0.0287171548781
340	NEP [Flu]	POL [HEK]	1.25996204934	0.0293738140417
341	CA [HEK]	NEF [HEK]	1.445	0.0312169235243
342	PA [Flu]	VPU [HEK]	1.29981378026	0.0316202469899
343	PA [Flu]	VPR [HEK]	1.30634573304	0.0328491694677
344	HA [Flu]	PA [Flu]	1.38912133891	0.0335238363711
345	NEP [Flu]	Pol [HEK]	1.26146788991	0.0380617609896
346	PA [Flu]	VIF [HEK]	1.2466367713	0.038495685582
347	NEP [Flu]	VPR [HEK]	1.31601731602	0.0397918258212
348	NA [Flu]	PA [Flu]	1.44481605351	0.0405851665055
349	NEP [Flu]	VPU [HEK]	1.31365313653	0.0427306766383
350	NEP [Flu]	VIF [HEK]	1.25667655786	0.0458065455229
351	PB2 [Flu]	VPR [HEK]	1.29458917836	0.0467174757188
352	PB2 [Flu]	VPU [HEK]	1.29015544041	0.0475867680796
353	NEP [Flu]	TAT [HEK]	1.28405491024	0.0494221222164
354	IN [HEK]	PB2 [Flu]	1.25738396624	0.0530145946092
355	GP120 [HEK]	PB2 [Flu]	1.28287841191	0.054324891091
356	CA [HEK]	NC [HEK]	1.44410876133	0.0546350771188
357	GAG [HEK]	NA [Flu]	1.40858895706	0.0548869881634
358	M2 [Flu]	NC [HEK]	1.34906832298	0.0590683229814
359	GP41 [HEK]	NS1 [Flu]	1.40852130326	0.0590995190494
360	PA [Flu]	TAT [HEK]	1.29193205945	0.0600281980437
361	P6 [HEK]	PB1 [Flu]	1.31102362205	0.0607284626612
362	M2 [Flu]	REV [HEK]	1.35050505051	0.0611379618975
363	HA [Flu]	MA [HEK]	1.3820754717	0.0644248873409
364	TAT [HEK]	p6 [HEK]	1.33475026567	0.0648846345111
